井上压力（MPa）,注水流量（L/Min）,回水流量（L/Min）,注入量（L）,回流量（L）,,,,,,
0.355417486,7.190214913,-0.019523256,135.5604725,-51.17447613,,,,,,
0.384401358,7.198265988,-0.017107933,135.566471,-51.17449039,,,,,,
0.452030392,7.034024047,-0.017913041,135.5723327,-51.17450532,,,,,,
0.635594915,7.034829154,-0.017913041,135.5781951,-51.17452024,,,,,,
0.379570712,7.030803617,-0.007446643,135.5840541,-51.17452645,,,,,,
0.418215875,7.031608724,-0.020328363,135.5899137,-51.17454339,,,,,,
0.490675555,7.027583186,-0.012277288,135.5957701,-51.17455362,,,,,,
0.538982009,7.035634262,-0.018718148,135.6016331,-51.17456922,,,,,,
0.42304652,6.728888283,-0.013887503,135.6072405,-51.17458079,,,,,,
0.408554584,6.732108713,-0.017913041,135.6128506,-51.17459572,,,,,,
0.524490073,6.732913821,-0.015497718,135.6184613,-51.17460863,,,,,,
0.534151363,6.727278068,-0.016302826,135.6240674,-51.17462222,,,,,,
0.427877166,6.72647296,-0.013887503,135.6296728,-51.17463379,,,,,,
0.447199747,6.731303605,-0.025159009,135.6352822,-51.17465476,,,,,,
0.543812654,6.557400373,-0.018718148,135.6407467,-51.17467036,,,,,,
0.625933625,6.567061664,-0.021133471,135.6462193,-51.17468797,,,,,,
0.476183619,6.565451449,-0.014692611,135.6516905,-51.17470021,,,,,,
0.461691683,6.563841234,-0.019523256,135.6571604,-51.17471648,,,,,,
0.452030392,6.568671879,-0.019523256,135.6626342,-51.17473275,,,,,,
0.55830459,6.563036126,-0.022743686,135.6681034,-51.1747517,,,,,,
0.495506201,6.414091228,-0.025964116,135.6734485,-51.17477334,,,,,,
0.456861038,6.419726981,-0.013887503,135.6787983,-51.17478491,,,,,,
0.432707811,6.412481013,-0.021133471,135.684142,-51.17480252,,,,,,
0.611441689,6.417311658,-0.020328363,135.6894898,-51.17481946,,,,,,
0.500336846,6.41006569,-0.019523256,135.6948315,-51.17483573,,,,,,
0.452030392,6.416506551,-0.017107933,135.7001786,-51.17484999,,,,,,
0.481014265,6.413286121,-0.017913041,135.705523,-51.17486492,,,,,,
0.611441689,6.413286121,-0.010667073,135.7108674,-51.17487381,,,,,,
0.456861038,5.941493093,-0.017913041,135.7158187,-51.17488873,,,,,,
0.452030392,5.941493093,-0.019523256,135.7207699,-51.174905,,,,,,
0.495506201,5.93907777,-0.017913041,135.7257191,-51.17491993,,,,,,
0.582457817,5.944713523,-0.015497718,135.7306731,-51.17493285,,,,,,
0.592119107,5.939882877,-0.017913041,135.735623,-51.17494777,,,,,,
0.587288462,5.943908415,-0.014692611,135.7405762,-51.17496002,,,,,,
0.616272334,5.784497119,-0.020328363,135.7453966,-51.17497696,,,,,,
0.55830459,5.783692011,-0.012277288,135.7502164,-51.17498719,,,,,,
0.563135235,5.780471581,-0.007446643,135.7550334,-51.17499339,,,,,,
0.471352974,5.785302227,-0.010667073,135.7598545,-51.17500228,,,,,,
0.505167491,5.778861366,-0.015497718,135.7646702,-51.1750152,,,,,,
0.582457817,5.784497119,-0.014692611,135.7694906,-51.17502744,,,,,,
0.621102979,5.621865393,-0.012277288,135.7741755,-51.17503767,,,,,,
0.476183619,5.631526683,-0.013887503,135.7788685,-51.17504925,,,,,,
0.505167491,5.62589093,-0.021133471,135.7835567,-51.17506686,,,,,,
0.476183619,5.629916468,-0.015497718,135.7882483,-51.17507977,,,,,,
0.548643299,5.626696038,-0.020328363,135.7929372,-51.17509671,,,,,,
0.519659427,5.633942006,-0.024353901,135.7976322,-51.17511701,,,,,,
0.572796526,5.47775114,-0.015497718,135.802197,-51.17512992,,,,,,
0.596949753,5.472115387,-0.017107933,135.8067571,-51.17514418,,,,,,
0.650086851,5.473725602,-0.017913041,135.8113185,-51.17515911,,,,,,
0.519659427,5.468089849,-0.017107933,135.8158752,-51.17517336,,,,,,
0.524490073,5.482581785,-0.016302826,135.8204441,-51.17518695,,,,,,
0.650086851,5.472920495,-0.018718148,135.8250048,-51.17520255,,,,,,
0.621102979,5.158928548,-0.017107933,135.8293039,-51.1752168,,,,,,
0.514828782,5.168589838,-0.016302826,135.8336111,-51.17523039,,,,,,
0.553473945,5.162954085,-0.015497718,135.8379136,-51.1752433,,,,,,
0.490675555,5.162954085,-0.017913041,135.842216,-51.17525823,,,,,,
0.577627171,5.162954085,-0.019523256,135.8465185,-51.1752745,,,,,,
0.519659427,5.162954085,-0.016302826,135.8508209,-51.17528809,,,,,,
0.606611043,5.157318332,-0.010667073,135.8551187,-51.17529698,,,,,,
0.625933625,5.164564301,-0.022743686,135.8594225,-51.17531593,,,,,,
0.63076427,5.16134387,-0.018718148,135.8637236,-51.17533153,,,,,,
0.621102979,5.162954085,-0.017107933,135.8680261,-51.17534578,,,,,,
0.722546531,5.166979623,-0.014692611,135.8723319,-51.17535803,,,,,,
0.654917497,5.166979623,-0.021938579,135.8766377,-51.17537631,,,,,,
0.737038467,5.014009187,-0.01147218,135.8808161,-51.17538587,,,,,,
0.63076427,5.009178542,-0.013082395,135.8849904,-51.17539677,,,,,,
0.727377177,5.014814295,-0.017107933,135.8891694,-51.17541103,,,,,,
0.737038467,5.00998365,-0.025159009,135.8933444,-51.175432,,,,,,
0.717715886,5.00998365,-0.017107933,135.8975194,-51.17544625,,,,,,
0.548643299,5.005958112,-0.018718148,135.901691,-51.17546185,,,,,,
0.616272334,5.007568327,-0.017107933,135.905864,-51.17547611,,,,,,
0.770852985,5.001932574,-0.018718148,135.9100323,-51.17549171,,,,,,
0.654917497,5.01320408,-0.017107933,135.9142099,-51.17550596,,,,,,
0.548643299,5.00998365,-0.019523256,135.9183849,-51.17552223,,,,,,
0.55830459,5.009178542,-0.018718148,135.9225592,-51.17553783,,,,,,
0.616272334,5.011593865,-0.019523256,135.9267356,-51.1755541,,,,,,
0.587288462,4.691161057,-0.016302826,135.9306449,-51.17556768,,,,,,
0.592119107,4.691966165,-3.140120145,135.9345548,-51.17818445,,,,,,
0.553473945,4.680694659,-3.136899715,135.9384554,-51.18079853,,,,,,
0.664578787,4.69679681,-3.128043532,135.9423694,-51.18340524,,,,,,
0.640425561,4.687940627,-3.132874177,135.946276,-51.18601597,,,,,,
0.683901369,4.688745735,-3.132874177,135.9501833,-51.18862669,,,,,,
0.577627171,4.533359976,-3.1352895,135.9539611,-51.19123944,,,,,,
0.693562659,4.534970191,-3.131263962,135.9577402,-51.19384882,,,,,,
0.722546531,4.536580406,-3.129653747,135.9615207,-51.19645687,,,,,,
0.76602234,4.534165084,-3.131263962,135.9652992,-51.19906625,,,,,,
0.693562659,4.531749761,-3.132069069,135.9690757,-51.20167631,,,,,,
0.809498148,4.530139546,-3.124017994,135.9728508,-51.20427966,,,,,,
0.683901369,4.536580406,-3.13850993,135.9766313,-51.20689508,,,,,,
0.790175566,4.531749761,-3.126433317,135.9804077,-51.20950045,,,,,,
0.77568363,4.528529331,-3.131263962,135.9841815,-51.21210983,,,,,,
0.872296537,4.534165084,-3.128043532,135.98796,-51.21471654,,,,,,
0.640425561,4.532554869,-3.132874177,135.9917371,-51.21732726,,,,,,
0.722546531,4.532554869,-3.127238424,135.9955142,-51.2199333,,,,,,
0.640425561,4.375558895,-3.124823101,135.9991605,-51.22253732,,,,,,
0.732207822,4.377974218,-3.129653747,136.0028088,-51.22514536,,,,,,
0.722546531,4.379584433,-3.137704822,136.0064585,-51.22776011,,,,,,
0.799836857,4.379584433,-3.133679285,136.0101081,-51.23037151,,,,,,
0.712885241,4.376364003,-3.134484392,136.0137551,-51.23298358,,,,,,
0.84814331,4.384415078,-3.131263962,136.0174088,-51.23559297,,,,,,
0.770852985,4.061566948,-3.131263962,136.0207934,-51.23820236,,,,,,
0.669409433,4.065592486,-0.014692611,136.0241814,-51.2382146,,,,,,
0.717715886,4.070423131,-0.017913041,136.0275734,-51.23822953,,,,,,
0.741869113,4.068007809,-0.021133471,136.0309635,-51.23824714,,,,,,
0.611441689,4.064787378,-0.014692611,136.0343508,-51.23825938,,,,,,
0.693562659,4.068007809,-0.015497718,136.0377408,-51.2382723,,,,,,
0.683901369,4.228224212,-0.019523256,136.0412643,-51.23828857,,,,,,
0.674240078,4.222588459,-0.020328363,136.0447831,-51.23830551,,,,,,
0.674240078,4.225003782,-0.017913041,136.048304,-51.23832044,,,,,,
0.625933625,4.220173137,-0.019523256,136.0518208,-51.2383367,,,,,,
0.635594915,4.227419105,-0.01147218,136.0553436,-51.23834626,,,,,,
0.717715886,4.218562922,-0.016302826,136.0588591,-51.23835985,,,,,,
0.722546531,4.223393567,-0.016302826,136.0623786,-51.23837344,,,,,,
0.804667502,4.223393567,-0.017107933,136.0658981,-51.23838769,,,,,,
0.664578787,4.061566948,-0.017107933,136.0692827,-51.23840195,,,,,,
0.761191694,4.068812916,-0.015497718,136.0726734,-51.23841486,,,,,,
0.76602234,4.063982271,-0.01147218,136.07606,-51.23842442,,,,,,
0.601780398,4.061566948,-0.018718148,136.0794447,-51.23844002,,,,,,
0.63076427,4.059956733,-0.016302826,136.082828,-51.23845361,,,,,,
0.741869113,4.062372056,-0.009861965,136.0862133,-51.23846183,,,,,,
0.795006212,3.759651614,-0.014692611,136.0893463,-51.23847407,,,,,,
0.611441689,3.758846507,-0.017913041,136.0924787,-51.238489,,,,,,
0.635594915,3.756431184,-0.019523256,136.0956091,-51.23850527,,,,,,
0.669409433,3.762872045,-0.014692611,136.0987448,-51.23851751,,,,,,
0.770852985,3.761261829,-0.017107933,136.1018792,-51.23853177,,,,,,
0.621102979,3.761261829,-0.019523256,136.1050136,-51.23854804,,,,,,
0.664578787,3.757236292,-0.017913041,136.1081446,-51.23856296,,,,,,
0.698393305,3.759651614,-0.027574331,136.1112776,-51.23858594,,,,,,
0.833651374,3.757236292,-0.025159009,136.1144087,-51.23860691,,,,,,
0.659748142,3.758846507,-0.021938579,136.117541,-51.23862519,,,,,,
0.722546531,3.758041399,-0.020328363,136.1206727,-51.23864213,,,,,,
0.717715886,3.760456722,-0.012277288,136.1238065,-51.23865236,,,,,,
0.881957828,3.755626077,-0.013887503,136.1269361,-51.23866394,,,,,,
0.76602234,3.771728228,-0.015497718,136.1300793,-51.23867685,,,,,,
0.843312665,3.763677152,-0.015497718,136.1332156,-51.23868977,,,,,,
0.640425561,3.761261829,-0.019523256,136.13635,-51.23870603,,,,,,
0.756361049,3.762066937,-0.017107933,136.1394851,-51.23872029,,,,,,
0.70322395,3.762872045,-0.013887503,136.1426208,-51.23873186,,,,,,
0.737038467,3.594604565,-0.013887503,136.1456163,-51.23874344,,,,,,
0.664578787,3.591384135,-0.015497718,136.1486091,-51.23875635,,,,,,
0.746699758,3.591384135,-0.019523256,136.151602,-51.23877262,,,,,,
0.659748142,3.595409673,-0.017107933,136.1545981,-51.23878688,,,,,,
0.596949753,3.592189243,-0.023548794,136.1575916,-51.2388065,,,,,,
0.688732014,3.584138167,-0.017913041,136.1605784,-51.23882143,,,,,,
0.77568363,3.594604565,-0.016302826,136.1635739,-51.23883502,,,,,,
0.814328793,3.595409673,-0.018718148,136.1665701,-51.23885061,,,,,,
0.867465892,3.593799458,-0.023548794,136.1695649,-51.23887024,,,,,,
0.756361049,3.597824996,-0.009056858,136.1725631,-51.23887778,,,,,,
0.780514276,3.593799458,-0.01147218,136.1755579,-51.23888735,,,,,,
0.717715886,3.593799458,-0.013082395,136.1785528,-51.23889825,,,,,,
0.70322395,3.281417726,-0.022743686,136.1812873,-51.2389172,,,,,,
0.688732014,3.285443264,-0.016302826,136.1840252,-51.23893079,,,,,,
0.674240078,3.277392188,-0.017913041,136.1867563,-51.23894571,,,,,,
0.751530404,3.279807511,-0.017913041,136.1894895,-51.23896064,,,,,,
0.737038467,3.282222833,-0.021133471,136.1922247,-51.23897825,,,,,,
0.712885241,3.282222833,-0.018718148,136.1949599,-51.23899385,,,,,,
0.780514276,3.450490313,-0.021938579,136.1978353,-51.23901213,,,,,,
0.746699758,3.445659667,-0.020328363,136.2007067,-51.23902907,,,,,,
0.688732014,3.444049452,-0.019523256,136.2035767,-51.23904534,,,,,,
0.795006212,3.446464775,-0.017107933,136.2064487,-51.2390596,,,,,,
0.852973956,3.448880098,-0.021133471,136.2093228,-51.23907721,,,,,,
0.949586862,3.435998377,-0.018718148,136.2121861,-51.23909281,,,,,,
0.722546531,3.287858586,-0.012277288,136.214926,-51.23910304,,,,,,
0.925433636,3.280612618,-0.015497718,136.2176599,-51.23911595,,,,,,
0.833651374,3.283027941,-0.020328363,136.2203957,-51.23913289,,,,,,
0.645256206,3.284638156,-0.014692611,136.2231329,-51.23914514,,,,,,
0.616272334,3.282222833,-0.016302826,136.2258681,-51.23915872,,,,,,
0.746699758,3.284638156,-0.013887503,136.2286053,-51.2391703,,,,,,
0.712885241,3.12844729,-0.022743686,136.2312124,-51.23918925,,,,,,
0.761191694,3.124421752,-0.021133471,136.233816,-51.23920686,,,,,,
0.654917497,3.12844729,-0.013887503,136.2364231,-51.23921843,,,,,,
0.804667502,3.12522686,-0.025964116,136.2390274,-51.23924007,,,,,,
0.795006212,3.124421752,-0.009056858,136.2416311,-51.23924762,,,,,,
0.891619118,3.126837075,-0.020328363,136.2442368,-51.23926456,,,,,,
0.780514276,3.124421752,-0.019523256,136.2468405,-51.23928083,,,,,,
0.814328793,3.137303473,-0.022743686,136.2494549,-51.23929978,,,,,,
0.737038467,3.12522686,-0.01147218,136.2520593,-51.23930934,,,,,,
0.76602234,3.127642183,-0.01147218,136.2546656,-51.2393189,,,,,,
0.625933625,3.12522686,-0.018718148,136.25727,-51.2393345,,,,,,
0.712885241,3.126031967,-0.023548794,136.259875,-51.23935412,,,,,,
0.751530404,3.12200643,-0.020328363,136.2624767,-51.23937106,,,,,,
0.712885241,3.126031967,-0.030794762,136.2650817,-51.23939673,,,,,,
0.780514276,3.126031967,-0.017913041,136.2676867,-51.23941165,,,,,,
0.77568363,3.127642183,-0.016302826,136.2702931,-51.23942524,,,,,,
0.843312665,3.129252398,-0.015497718,136.2729008,-51.23943815,,,,,,
0.877127182,3.133277935,-0.020328363,136.2755119,-51.2394551,,,,,,
0.872296537,3.130057505,-0.024353901,136.2781203,-51.23947539,,,,,,
0.737038467,3.132472828,-0.012277288,136.2807307,-51.23948562,,,,,,
0.814328793,3.129252398,-0.015497718,136.2833384,-51.23949854,,,,,,
0.746699758,3.130862613,-0.019523256,136.2859474,-51.23951481,,,,,,
0.790175566,3.12200643,-0.018718148,136.2885491,-51.2395304,,,,,,
0.693562659,3.13166772,-0.016302826,136.2911588,-51.23954399,,,,,,
0.877127182,2.813650235,-0.017107933,136.2935035,-51.23955825,,,,,,
0.741869113,2.816065558,-0.014692611,136.2958503,-51.23957049,,,,,,
0.819159438,2.811234913,-0.012277288,136.298193,-51.23958072,,,,,,
0.717715886,2.814455343,-0.019523256,136.3005383,-51.23959699,,,,,,
0.891619118,2.814455343,-0.014692611,136.3028837,-51.23960923,,,,,,
0.76602234,2.814455343,-0.018718148,136.3052291,-51.23962483,,,,,,
0.77568363,2.81204002,-0.017913041,136.3075725,-51.23963976,,,,,,
0.732207822,2.814455343,-0.01147218,136.3099178,-51.23964932,,,,,,
1.026877188,2.813650235,-0.024353901,136.3122625,-51.23966962,,,,,,
0.770852985,2.814455343,-0.012277288,136.3146079,-51.23967985,,,,,,
0.795006212,2.81204002,-0.005836427,136.3169513,-51.23968471,,,,,,
0.732207822,2.810429805,-0.014692611,136.3192933,-51.23969695,,,,,,
0.746699758,2.816065558,-0.014692611,136.32164,-51.2397092,,,,,,
0.63076427,2.814455343,-0.014692611,136.3239854,-51.23972144,,,,,,
0.732207822,2.965010456,-0.015497718,136.3264563,-51.23973436,,,,,,
0.751530404,2.973061532,-0.010667073,136.3289338,-51.23974325,,,,,,
0.862635246,2.973061532,-0.021938579,136.3314114,-51.23976153,,,,,,
0.741869113,2.975476854,-0.018718148,136.3338909,-51.23977713,,,,,,
0.862635246,2.971451317,-0.025964116,136.3363671,-51.23979876,,,,,,
0.896449764,2.975476854,-0.023548794,136.3388467,-51.23981839,,,,,,
0.881957828,2.968230886,-0.019523256,136.3413202,-51.23983466,,,,,,
0.819159438,2.973061532,-0.021133471,136.3437978,-51.23985227,,,,,,
0.722546531,2.9803075,-0.016302826,136.3462814,-51.23986585,,,,,,
0.76602234,2.977087069,-0.013887503,136.3487623,-51.23987743,,,,,,
0.823990084,2.977087069,-0.016302826,136.3512432,-51.23989101,,,,,,
0.770852985,2.976281962,-0.017107933,136.3537234,-51.23990527,,,,,,
0.708054595,2.812845128,-0.017913041,136.3560674,-51.2399202,,,,,,
0.823990084,2.813650235,-0.021938579,136.3584122,-51.23993848,,,,,,
0.92060299,2.816870666,-0.017107933,136.3607595,-51.23995273,,,,,,
0.857804601,2.812845128,-0.017107933,136.3631036,-51.23996699,,,,,,
0.77568363,2.816065558,-0.014692611,136.3654503,-51.23997924,,,,,,
0.780514276,2.811234913,-0.016302826,136.367793,-51.23999282,,,,,,
0.76602234,2.818480881,-0.016302826,136.3701417,-51.24000641,,,,,,
0.823990084,2.811234913,-0.025159009,136.3724844,-51.24002737,,,,,,
0.693562659,2.799158299,-0.017107933,136.3748171,-51.24004163,,,,,,
0.896449764,2.816870666,-0.017913041,136.3771645,-51.24005656,,,,,,
0.891619118,2.820091096,-0.017107933,136.3795145,-51.24007081,,,,,,
0.944756217,2.816870666,-0.020328363,136.3818619,-51.24008775,,,,,,
0.751530404,2.812845128,-0.009861965,136.384206,-51.24009597,,,,,,
0.819159438,2.81204002,-0.013887503,136.3865493,-51.24010754,,,,,,
0.770852985,2.816870666,-0.018718148,136.3888967,-51.24012314,,,,,,
0.828820729,2.812845128,-0.021938579,136.3912408,-51.24014143,,,,,,
0.669409433,2.816065558,-0.018718148,136.3935875,-51.24015702,,,,,,
0.83848202,2.818480881,-0.022743686,136.3959362,-51.24017598,,,,,,
0.862635246,2.6606798,-0.017107933,136.3981534,-51.24019023,,,,,,
0.949586862,2.659069585,-0.017107933,136.4003693,-51.24020449,,,,,,
0.823990084,2.669535983,-0.016302826,136.402594,-51.24021808,,,,,,
0.925433636,2.662290015,-0.020328363,136.4048125,-51.24023502,,,,,,
0.906111054,2.661484907,-0.023548794,136.4070304,-51.24025464,,,,,,
0.872296537,2.662290015,-0.013887503,136.409249,-51.24026621,,,,,,
0.70322395,2.655849154,-0.016302826,136.4114622,-51.2402798,,,,,,
0.814328793,2.666315553,-0.021133471,136.4136841,-51.24029741,,,,,,
0.76602234,2.652628724,-0.021938579,136.4158947,-51.24031569,,,,,,
0.770852985,2.66712066,-0.010667073,136.4181173,-51.24032458,,,,,,
0.799836857,2.659874692,-0.017913041,136.4203338,-51.24033951,,,,,,
0.809498148,2.661484907,-0.016302826,136.4225517,-51.24035309,,,,,,
0.799836857,2.507709364,-0.023548794,136.4246415,-51.24037272,,,,,,
0.935094926,2.510124687,-0.017913041,136.4267333,-51.24038765,,,,,,
0.896449764,2.506904256,-0.020328363,136.4288224,-51.24040459,,,,,,
0.819159438,2.506904256,-0.017913041,136.4309114,-51.24041951,,,,,,
0.770852985,2.507709364,-0.016302826,136.4330012,-51.2404331,,,,,,
0.790175566,2.506904256,-0.014692611,136.4350903,-51.24044534,,,,,,
0.77568363,2.662290015,-0.029184547,136.4373089,-51.24046966,,,,,,
0.852973956,2.651823617,-0.007446643,136.4395187,-51.24047587,,,,,,
0.795006212,2.661484907,-0.015497718,136.4417366,-51.24048878,,,,,,
0.823990084,2.662290015,-0.017913041,136.4439552,-51.24050371,,,,,,
0.761191694,2.667925768,-0.017913041,136.4461785,-51.24051864,,,,,,
0.862635246,2.659069585,-0.012277288,136.4483944,-51.24052887,,,,,,
0.968909444,2.509319579,-0.012277288,136.4504855,-51.2405391,,,,,,
0.814328793,2.506099149,-0.016302826,136.4525739,-51.24055269,,,,,,
0.814328793,2.507709364,-0.020328363,136.4546636,-51.24056963,,,,,,
0.780514276,2.509319579,-0.014692611,136.4567547,-51.24058187,,,,,,
0.823990084,2.495632751,-0.030794762,136.4588344,-51.24060753,,,,,,
0.770852985,2.508514472,-0.017913041,136.4609248,-51.24062246,,,,,,
0.944756217,2.654238939,-0.016302826,136.4631367,-51.24063605,,,,,,
0.930264281,2.663095122,-0.017913041,136.465356,-51.24065097,,,,,,
0.92060299,2.663095122,-0.021133471,136.4675752,-51.24066859,,,,,,
0.84814331,2.662290015,-0.019523256,136.4697938,-51.24068485,,,,,,
0.770852985,2.6606798,-0.015497718,136.472011,-51.24069777,,,,,,
0.751530404,2.6606798,-0.013887503,136.4742282,-51.24070934,,,,,,
0.833651374,2.510124687,-0.023548794,136.47632,-51.24072897,,,,,,
0.857804601,2.505294041,-0.019523256,136.4784078,-51.24074524,,,,,,
0.795006212,2.511734902,-0.018718148,136.4805009,-51.24076083,,,,,,
0.901280409,2.511734902,-0.021938579,136.482594,-51.24077912,,,,,,
0.891619118,2.509319579,-0.017107933,136.4846851,-51.24079337,,,,,,
0.751530404,2.510124687,-0.020328363,136.4867769,-51.24081031,,,,,,
0.814328793,2.506099149,-0.017913041,136.4888653,-51.24082524,,,,,,
0.819159438,2.506099149,-0.021938579,136.4909537,-51.24084352,,,,,,
0.930264281,2.505294041,-0.019523256,136.4930414,-51.24085979,,,,,,
0.83848202,2.507709364,-0.014692611,136.4951312,-51.24087204,,,,,,
0.819159438,2.507709364,-0.015497718,136.497221,-51.24088495,,,,,,
0.785344921,2.506099149,-0.025964116,136.4993094,-51.24090659,,,,,,
0.944756217,2.507709364,-0.01147218,136.5013991,-51.24091615,,,,,,
0.901280409,2.511734902,-0.00825175,136.5034922,-51.24092302,,,,,,
0.819159438,2.345882745,-0.017913041,136.5054471,-51.24093795,,,,,,
0.70322395,2.34749296,-0.019523256,136.5074034,-51.24095422,,,,,,
0.799836857,2.34749296,-0.019523256,136.5093596,-51.24097049,,,,,,
0.997893316,2.353933821,-0.013887503,136.5113212,-51.24098206,,,,,,
0.852973956,2.35071339,-0.021133471,136.5132802,-51.24099967,,,,,,
0.828820729,2.35071339,-0.023548794,136.5152391,-51.2410193,,,,,,
0.790175566,2.505294041,-0.016302826,136.5173268,-51.24103288,,,,,,
